Date,Open,High,Low,Close,Volume
2020-02-15 21:02:00.,-41,66,-60,23,104.5
2020-02-15 21:03:00.,-43,64,-62,18,103
2020-02-15 21:04:00.,-42,64,-61,18,102
2020-02-15 21:05:00.,-45,63,-63,20,104.5
2020-02-15 21:06:00.,-45,63,-62,20,103.5
2020-02-15 21:07:00.,-45,63,-62,21,104
2020-02-15 21:08:00.,-45,63,-62,21,104
2020-02-15 21:09:00.,-40,64,-61,22,104
2020-02-15 21:10:00.,-43,63,-63,16,102.5
2020-02-15 21:11:00.,-48,60,-64,21,104.5
2020-02-15 21:12:00.,-45,62,-64,18,104
2020-02-15 21:13:00.,-34,72,-54,34,107
2020-02-15 21:14:00.,-40,66,-60,23,104.5
2020-02-15 21:15:00.,-44,62,5,20,36
2020-02-15 21:16:00.,-41,60,2,16,36
2020-02-15 21:17:00.,-41,67,9,23,36
2020-02-15 21:18:00.,-31,71,13,28,36.5
2020-02-15 21:19:00.,-39,68,-56,26,103
2020-02-15 21:20:00.,-42,62,-60,16,99
2020-02-15 21:21:00.,-39,68,-56,19,99.5
2020-02-15 21:22:00.,-29,70,-53,33,104.5
2020-02-15 21:23:00.,-34,71,-53,30,103.5
2020-02-15 21:24:00.,-44,61,-63,19,103
2020-02-15 21:25:00.,-16,73,-53,29,104
2020-02-15 21:26:00.,-41,61,-62,17,101
2020-02-15 21:27:00.,-41,61,-63,16,101.5
2020-02-15 21:28:00.,-43,59,-64,15,101
2020-02-15 21:29:00.,-32,65,-58,26,103.5
2020-02-15 21:30:00.,-43,61,-63,20,103.5
2020-02-15 21:31:00.,-40,88,-11,54,82
2020-02-15 21:32:00.,-41,64,-63,25,107.5
2020-02-15 21:33:00.,-38,61,-64,21,105
2020-02-15 21:34:00.,-36,65,-58,20,100.5
2020-02-15 21:35:00.,-29,70,-53,28,102
2020-02-15 21:36:00.,-38,66,-58,19,100.5
2020-02-15 21:37:00.,-39,64,-58,19,99.5
2020-02-15 21:38:00.,-26,78,-44,36,101
2020-02-15 21:39:00.,-42,65,-59,20,101.5
2020-02-15 21:40:00.,-35,64,-60,21,102.5
2020-02-15 21:41:00.,-35,66,-58,22,102
2020-02-15 21:42:00.,-35,64,-58,22,101
2020-02-15 21:43:00.,-37,67,-56,20,99.5
2020-02-15 21:44:00.,-42,61,-62,21,103
2020-02-15 21:45:00.,-39,67,-57,20,100.5
2020-02-15 21:46:00.,-24,78,-45,38,103
2020-02-15 21:47:00.,-42,62,-60,20,101
2020-02-15 21:48:00.,-28,72,-51,29,101.5
2020-02-15 21:49:00.,-38,62,-61,16,100
2020-02-15 21:50:00.,-39,60,-63,14,100
2020-02-15 21:51:00.,-43,59,-62,21,102
2020-02-15 21:52:00.,-40,61,-62,17,101
2020-02-15 21:53:00.,-40,62,-61,19,101.5
2020-02-15 21:54:00.,-34,63,-60,21,102
2020-02-15 21:55:00.,-39,56,2,15,33.5
2020-02-15 21:56:00.,-43,55,0,1,28
2020-02-15 21:57:00.,-36,66,-59,23,103.5
2020-02-15 21:58:00.,-28,65,-61,25,106
2020-02-15 21:59:00.,-41,58,-68,11,102.5
2020-02-15 22:00:00.,-44,173,46,134,107.5
2020-02-15 22:01:00.,-41,63,-55,20,96.5
2020-02-15 22:02:00.,-43,62,-61,20,102
2020-02-15 22:03:00.,5,72,-50,41,106.5
2020-02-15 22:04:00.,-20,80,-45,39,104.5
2020-02-15 22:05:00.,-37,63,-61,17,101
2020-02-15 22:06:00.,-31,71,-55,25,103
2020-02-15 22:07:00.,-37,63,-63,19,104
2020-02-15 22:08:00.,-39,68,-57,28,105
2020-02-15 22:09:00.,-35,66,-58,23,102.5
2020-02-15 22:10:00.,-33,66,-58,23,102.5
2020-02-15 22:11:00.,-34,68,-57,23,102.5
2020-02-15 22:12:00.,-35,66,-59,22,103
2020-02-15 22:13:00.,-36,65,-59,20,101.5
2020-02-15 22:14:00.,-40,63,-61,20,102.5
2020-02-15 22:15:00.,-40,65,-59,27,105
2020-02-15 22:16:00.,-39,64,-60,21,102.5
2020-02-15 22:17:00.,-35,65,-59,23,103
2020-02-15 22:18:00.,-33,66,-58,24,103
2020-02-15 22:19:00.,-36,65,-59,21,102
2020-02-15 22:20:00.,-44,61,-62,25,105
2020-02-15 22:21:00.,-40,63,-62,18,102.5
2020-02-15 22:22:00.,-39,64,-61,21,103.5
2020-02-15 22:23:00.,-39,64,-60,21,102.5
2020-02-15 22:24:00.,-39,66,-59,23,103.5
2020-02-15 22:25:00.,-36,65,-59,20,101.5
2020-02-15 22:26:00.,-36,65,-59,19,101
2020-02-15 22:27:00.,-41,62,-63,23,105.5
2020-02-15 22:28:00.,-38,64,-59,19,100.5
2020-02-15 22:29:00.,-40,64,-60,22,103
2020-02-15 22:30:00.,-39,64,-63,21,105.5
2020-02-15 22:31:00.,-27,71,-56,30,106.5
2020-02-15 22:32:00.,-36,68,-42,25,88.5
2020-02-15 22:33:00.,-35,62,-63,20,104
2020-02-15 22:34:00.,-41,77,-61,12,105.5
2020-02-15 22:35:00.,-37,68,-59,24,105
2020-02-15 22:36:00.,-40,64,-58,21,100.5
2020-02-15 22:37:00.,-40,64,-61,20,103
2020-02-15 22:38:00.,-39,64,-62,22,105
2020-02-15 22:39:00.,-31,103,-24,55,103
2020-02-15 22:40:00.,-56,100,-27,47,100.5
2020-02-15 22:41:00.,-59,99,-28,48,101.5
2020-02-15 22:42:00.,-60,99,-29,48,102.5
2020-02-15 22:43:00.,-58,99,-28,47,101
2020-02-15 22:44:00.,-59,99,-28,49,102
2020-02-15 22:45:00.,-57,98,-30,48,103
2020-02-15 22:46:00.,-62,99,-30,42,100.5
2020-02-15 22:47:00.,-50,111,-18,62,104.5
2020-02-15 22:48:00.,-54,98,-37,49,110.5
2020-02-15 22:49:00.,-57,98,-41,45,112.5
2020-02-15 22:50:00.,-59,99,-39,47,112
2020-02-15 22:51:00.,-56,99,-37,46,109.5
2020-02-15 22:52:00.,-57,101,-36,48,110.5
2020-02-15 22:53:00.,-62,97,-41,46,112.5
2020-02-15 22:54:00.,-57,99,-39,49,113
2020-02-15 22:55:00.,-61,98,-40,48,113
2020-02-15 22:56:00.,-56,99,-40,49,114
2020-02-15 22:57:00.,-47,111,-27,59,112
2020-02-15 22:58:00.,-50,110,-28,57,111.5
2020-02-15 22:59:00.,-62,95,34,47,37
2020-02-15 23:00:00.,-60,97,37,49,36
2020-02-15 23:01:00.,-56,98,38,48,35
2020-02-15 23:02:00.,-61,99,-39,48,112.5
2020-02-15 23:03:00.,-58,98,-41,47,113.5
2020-02-15 23:04:00.,-65,96,-42,48,114
2020-02-15 23:05:00.,-60,98,-40,46,112
2020-02-15 23:06:00.,-59,99,-38,49,112
2020-02-15 23:07:00.,-53,101,-36,53,113
2020-02-15 23:08:00.,-61,98,-40,46,112
2020-02-15 23:09:00.,-55,100,-39,50,114
2020-02-15 23:10:00.,-58,98,-40,45,111.5
2020-02-15 23:11:00.,-64,98,-40,53,115.5
2020-02-15 23:12:00.,-57,99,-40,45,112
2020-02-15 23:13:00.,-61,97,-42,45,113
2020-02-15 23:14:00.,-61,97,-41,46,112.5
2020-02-15 23:15:00.,-56,98,-40,49,113.5
2020-02-15 23:16:00.,-62,97,-41,46,112.5
2020-02-15 23:17:00.,-53,100,-38,52,114
2020-02-15 23:18:00.,-60,96,-42,43,111.5
2020-02-15 23:19:00.,-61,97,-42,45,113
2020-02-15 23:20:00.,-56,98,-40,49,113.5
2020-02-15 23:21:00.,-59,95,35,48,36.5
2020-02-15 23:22:00.,-61,96,36,48,36
2020-02-15 23:23:00.,-61,98,38,49,35.5
2020-02-15 23:24:00.,-59,100,-38,49,112.5
2020-02-15 23:25:00.,-56,98,-38,44,109
2020-02-15 23:26:00.,-60,98,-42,46,114
2020-02-15 23:27:00.,-54,108,-32,56,114
2020-02-15 23:28:00.,-55,101,-38,51,114
2020-02-15 23:29:00.,-58,100,-40,47,113.5
2020-02-15 23:30:00.,-60,104,-35,51,112.5
2020-02-15 23:31:00.,-47,101,-42,50,117.5
2020-02-15 23:32:00.,-68,106,-41,46,117
2020-02-15 23:33:00.,-59,107,-38,49,116
2020-02-15 23:34:00.,-42,122,-25,70,121
2020-02-15 23:35:00.,-42,127,-22,70,120.5
2020-02-15 23:36:00.,-52,124,-22,63,115.5
2020-02-15 23:37:00.,-61,109,-37,53,118
2020-02-15 23:38:00.,-60,108,-39,50,118
2020-02-15 23:39:00.,-61,108,-38,52,118
2020-02-15 23:40:00.,-56,110,-36,55,118.5
2020-02-15 23:41:00.,-58,109,-37,50,116.5
2020-02-15 23:42:00.,-61,107,-39,51,118
2020-02-15 23:43:00.,-57,107,-40,50,118.5
2020-02-15 23:44:00.,-51,123,-25,62,117.5
2020-02-15 23:45:00.,-61,107,-39,51,118
2020-02-15 23:46:00.,-57,109,-37,51,117
2020-02-15 23:47:00.,-61,107,-40,49,118
2020-02-15 23:48:00.,-59,110,-37,55,119.5
2020-02-15 23:49:00.,-57,107,-39,53,119
2020-02-15 23:50:00.,-45,121,53,70,42.5
2020-02-15 23:51:00.,-46,118,52,64,39
2020-02-15 23:52:00.,-51,122,-23,60,114
2020-02-15 23:53:00.,-66,106,-39,56,120
2020-02-15 23:54:00.,-58,105,-42,48,118.5
2020-02-15 23:55:00.,-61,105,-42,48,118.5
2020-02-15 23:56:00.,-62,106,-40,51,118.5
2020-02-15 23:57:00.,-41,115,-31,68,122.5
2020-02-15 23:58:00.,-49,115,-31,64,120.5
2020-02-15 23:59:00.,-61,106,-41,52,120
2020/2/16,-59,106,-41,49,118.5
2020-02-16 00:01:00.,-61,105,-42,49,119
2020-02-16 00:02:00.,-61,105,-42,50,119.5
2020-02-16 00:03:00.,-60,107,-40,49,118
2020-02-16 00:04:00.,-62,106,-41,51,119.5
2020-02-16 00:05:00.,-54,110,-36,51,116.5
2020-02-16 00:06:00.,-57,112,-36,51,117.5
2020-02-16 00:07:00.,-52,108,-38,59,121.5
2020-02-16 00:08:01.,-53,112,-34,54,117
2020-02-16 00:09:00.,-61,116,-33,58,120
2020-02-16 00:10:00.,-60,108,-37,53,117.5
2020-02-16 00:11:00.,-55,112,-36,53,118.5
2020-02-16 00:12:00.,-58,114,-36,55,120.5
2020-02-16 00:13:00.,-61,108,-40,52,120
2020-02-16 00:14:00.,-55,109,-40,53,121
2020-02-16 00:15:00.,-60,107,-42,52,121.5
2020-02-16 00:16:00.,-53,110,-37,56,120
2020-02-16 00:17:00.,-66,116,-31,40,109
2020-02-16 00:18:00.,-47,119,-29,64,120.5
2020-02-16 00:19:00.,-40,126,-24,72,123
2020-02-16 00:20:00.,-61,106,-43,49,120.5
2020-02-16 00:21:00.,-62,106,-42,51,120.5
2020-02-16 00:22:00.,-58,107,-42,52,121.5
2020-02-16 00:23:00.,-58,108,-38,50,117
2020-02-16 00:24:00.,-32,116,-29,64,119
2020-02-16 00:25:00.,-55,108,-42,54,123
2020-02-16 00:26:00.,-66,106,-45,49,122.5
2020-02-16 00:27:00.,-57,108,-40,53,120.5
2020-02-16 00:28:00.,-46,115,-33,62,121.5
2020-02-16 00:29:00.,-52,106,-42,55,122.5
2020-02-16 00:30:00.,-47,114,-34,63,122.5
2020-02-16 00:31:00.,-47,115,-34,59,121
2020-02-16 00:32:00.,-60,106,-42,49,119.5
2020-02-16 00:33:00.,-33,110,-38,60,123
2020-02-16 00:34:00.,-54,110,-39,53,120.5
2020-02-16 00:35:00.,-48,122,-27,67,121.5
2020-02-16 00:36:00.,-55,108,-40,55,121.5
2020-02-16 00:37:00.,-56,108,-40,50,119
2020-02-16 00:38:00.,-57,110,-38,63,124.5
2020-02-16 00:39:00.,-57,107,-42,49,120
2020-02-16 00:40:00.,-60,104,-44,47,119.5
2020-02-16 00:41:00.,-50,116,-32,64,122
2020-02-16 00:42:00.,-56,108,-40,52,120
2020-02-16 00:43:00.,-59,106,-43,48,120
2020-02-16 00:44:00.,-63,108,-40,59,123.5
2020-02-16 00:45:00.,-56,106,-43,50,121
2020-02-16 00:46:00.,-59,105,-44,48,120.5
2020-02-16 00:47:00.,-54,108,-40,54,121
2020-02-16 00:48:00.,-58,105,-43,48,119.5
2020-02-16 00:49:00.,-58,111,-36,62,122.5
2020-02-16 00:50:00.,-55,106,-43,52,122
2020-02-16 00:51:00.,-64,103,-48,26,112.5
2020-02-16 00:52:00.,-60,102,-46,46,120
2020-02-16 00:53:00.,-56,105,-43,50,120.5
2020-02-16 00:54:00.,-56,106,-43,50,121
2020-02-16 00:55:00.,-60,104,-44,48,120
2020-02-16 00:56:00.,-57,104,-44,51,121.5
2020-02-16 00:57:00.,-60,103,-44,48,119.5
2020-02-16 00:58:00.,-46,106,-42,56,123
2020-02-16 00:59:00.,-54,104,-45,52,123
2020-02-16 01:00:00.,-60,103,-45,49,121
2020-02-16 01:01:00.,-54,105,-43,52,121.5
2020-02-16 01:02:00.,-55,105,-42,50,119.5
2020-02-16 01:03:00.,-47,117,-32,62,121.5
2020-02-16 01:04:00.,-61,107,-41,50,119.5
2020-02-16 01:05:00.,-64,100,-49,48,123
2020-02-16 01:06:00.,-61,102,-45,47,119.5
2020-02-16 01:07:00.,-38,107,-42,58,124.5
2020-02-16 01:08:00.,-59,103,-46,48,121.5
2020-02-16 01:09:00.,-58,104,-44,50,121
2020-02-16 01:10:00.,-57,103,-45,51,122
2020-02-16 01:11:00.,-57,96,-70,40,138
2020-02-16 01:12:00.,-57,106,-40,53,119.5
2020-02-16 01:13:00.,-54,103,-38,52,115.5
2020-02-16 01:14:00.,-63,99,-48,47,121
2020-02-16 01:15:00.,-56,103,-47,50,123.5
2020-02-16 01:16:00.,-56,103,-45,47,120
2020-02-16 01:17:00.,-60,100,-47,47,120.5
2020-02-16 01:18:00.,-58,102,-45,49,120.5
2020-02-16 01:19:00.,-64,99,-47,46,119.5
2020-02-16 01:20:00.,-61,99,-48,45,120
2020-02-16 01:21:00.,-48,104,-42,57,122.5
2020-02-16 01:22:00.,-58,101,-47,45,120
2020-02-16 01:23:00.,-56,99,34,47,39
2020-02-16 01:24:00.,-55,99,34,47,39
2020-02-16 01:25:00.,-57,99,34,49,40
2020-02-16 01:26:00.,-54,101,-43,47,117
2020-02-16 01:27:00.,-57,98,-47,43,117.5
2020-02-16 01:28:00.,-50,105,-42,54,121.5
2020-02-16 01:29:00.,-55,101,-46,46,119.5
2020-02-16 01:30:00.,-57,100,-46,46,119
2020-02-16 01:31:00.,-50,104,-42,51,119.5
2020-02-16 01:32:00.,-58,99,-48,44,119.5
2020-02-16 01:33:00.,-57,103,-44,51,121
2020-02-16 01:34:00.,-56,103,-45,46,119.5
2020-02-16 01:35:00.,-59,99,-48,44,119.5
2020-02-16 01:36:00.,-59,99,-47,47,120
2020-02-16 01:37:00.,-58,103,38,51,39
2020-02-16 01:38:00.,-42,118,4,69,89.5
2020-02-16 01:39:00.,-51,100,-47,51,122.5
2020-02-16 01:40:00.,-63,100,-52,24,114
2020-02-16 01:41:00.,-56,100,-47,48,121
2020-02-16 01:42:00.,-55,100,-46,48,120
2020-02-16 01:43:00.,-57,99,-49,44,120.5
2020-02-16 01:44:00.,-54,105,-43,50,120.5
2020-02-16 01:45:00.,-65,97,-51,39,119
2020-02-16 01:46:00.,-59,99,-48,44,119.5
2020-02-16 01:47:00.,-63,98,37,47,35.5
2020-02-16 01:48:00.,-54,14,-52,46,82
2020-02-16 01:49:00.,-51,102,-45,51,121.5
2020-02-16 01:50:00.,-57,100,-48,46,121
2020-02-16 01:51:00.,-50,102,-48,49,123.5
2020-02-16 01:52:00.,-61,96,-54,43,123.5
2020-02-16 01:53:00.,-57,99,-50,44,121.5
2020-02-16 01:54:00.,-34,104,-45,56,125
2020-02-16 01:55:00.,-56,99,-50,44,121.5
2020-02-16 01:56:00.,-58,102,-46,54,124
2020-02-16 01:57:00.,-57,100,-49,48,123
2020-02-16 01:58:00.,-54,101,-49,46,122.5
2020-02-16 01:59:00.,-56,100,-50,47,123.5
2020-02-16 02:00:00.,-50,101,-48,50,123.5
2020-02-16 02:01:00.,-56,99,-50,45,122
2020-02-16 02:02:00.,-56,101,-49,47,123
2020-02-16 02:03:00.,-53,101,-48,45,121
2020-02-16 02:04:00.,-54,99,-50,43,121
2020-02-16 02:05:00.,-51,100,-50,48,124
2020-02-16 02:06:00.,-54,99,-51,43,122
2020-02-16 02:07:00.,-56,99,-51,44,122.5
2020-02-16 02:08:00.,-56,99,-50,46,122.5
2020-02-16 02:09:00.,-56,98,-52,43,122.5
2020-02-16 02:10:00.,-57,98,-51,45,122.5
2020-02-16 02:11:00.,-51,100,-49,48,123
2020-02-16 02:12:00.,-52,100,-49,46,122
2020-02-16 02:13:00.,-56,99,-50,47,123
2020-02-16 02:14:00.,-52,100,-50,47,123.5
2020-02-16 02:15:00.,-61,99,-50,52,125.5
2020-02-16 02:16:00.,-55,99,-51,45,123
2020-02-16 02:17:00.,-42,104,-46,55,125.5
2020-02-16 02:18:00.,-56,98,-51,44,122
2020-02-16 02:19:00.,-55,98,-51,46,123
2020-02-16 02:20:00.,-51,100,-49,49,123.5
2020-02-16 02:21:00.,-56,98,-52,45,123.5
2020-02-16 02:22:00.,-39,103,-47,52,124.5
2020-02-16 02:23:00.,-53,99,-51,44,122.5
2020-02-16 02:24:00.,-61,96,-53,49,125.5
2020-02-16 02:25:00.,-52,99,-51,48,124.5
2020-02-16 02:26:00.,-51,100,-50,47,123.5
2020-02-16 02:27:00.,-57,98,-51,45,122.5
2020-02-16 02:28:00.,-52,98,-51,46,123
2020-02-16 02:29:00.,-54,99,-51,43,122
2020-02-16 02:30:00.,-55,98,-52,44,123
2020-02-16 02:31:00.,-53,99,-50,45,122
2020-02-16 02:32:00.,-54,99,-50,44,121.5
2020-02-16 02:33:00.,-56,98,-52,45,123.5
2020-02-16 02:34:00.,-52,100,-50,47,123.5
2020-02-16 02:35:00.,-55,99,-51,45,123
2020-02-16 02:36:00.,-53,99,-51,48,124.5
2020-02-16 02:37:00.,-51,100,-50,49,124.5
2020-02-16 02:38:00.,-58,99,-51,54,127.5
2020-02-16 02:39:00.,-42,103,-47,56,126.5
2020-02-16 02:40:00.,-53,99,-51,44,122.5
2020-02-16 02:41:00.,-53,100,-50,46,123
2020-02-16 02:42:00.,-52,100,-50,46,123
2020-02-16 02:43:00.,-54,99,-51,45,123
2020-02-16 02:44:00.,-55,100,-51,46,124
2020-02-16 02:45:00.,-35,104,-46,52,124
2020-02-16 02:46:00.,-52,101,-49,46,122.5
2020-02-16 02:47:00.,-53,100,-50,48,124
2020-02-16 02:48:00.,-51,100,-50,49,124.5
2020-02-16 02:49:00.,-54,98,-52,43,122.5
2020-02-16 02:50:00.,-36,103,-46,55,125
2020-02-16 02:51:00.,-53,98,-52,44,123
2020-02-16 02:52:00.,-55,98,-52,43,122.5
2020-02-16 02:53:00.,-56,99,-51,46,123.5
2020-02-16 02:54:00.,-51,99,-51,48,124.5
2020-02-16 02:55:00.,-58,101,-50,54,127.5
2020-02-16 02:56:00.,-51,99,-52,47,125
2020-02-16 02:57:00.,-61,95,-57,24,116.5
2020-02-16 02:58:00.,-56,97,-53,43,123
2020-02-16 02:59:00.,-51,101,-48,49,123
2020-02-16 03:00:00.,-52,101,-44,46,117.5
2020-02-16 03:01:00.,-54,100,-51,48,125
2020-02-16 03:02:00.,-56,100,-43,44,115
2020-02-16 03:03:00.,-54,93,-52,48,122.5
2020-02-16 03:04:00.,-53,102,-62,49,137.5
2020-02-16 03:05:00.,-36,106,-45,57,126.5
2020-02-16 03:06:00.,-53,103,-42,50,118.5
2020-02-16 03:07:00.,-54,104,-49,50,126
2020-02-16 03:08:00.,-24,137,-20,85,131
2020-02-16 03:09:00.,-56,104,-49,49,125.5
2020-02-16 03:10:00.,-35,107,-45,59,128
2020-02-16 03:11:00.,-51,103,-49,51,126
2020-02-16 03:12:00.,-56,102,-51,48,126
2020-02-16 03:13:00.,-51,103,-49,51,126
2020-02-16 03:14:00.,-53,102,-49,47,123.5
2020-02-16 03:15:00.,-55,106,-45,59,127.5
2020-02-16 03:16:00.,-52,102,-50,51,126.5
2020-02-16 03:17:00.,-61,98,-55,39,123.5
2020-02-16 03:18:00.,-56,101,-51,49,126
2020-02-16 03:19:00.,-52,102,-50,47,124.5
2020-02-16 03:20:00.,-54,101,-50,46,123.5
2020-02-16 03:21:00.,-55,101,30,50,45.5
2020-02-16 03:22:00.,-57,101,33,56,45.5
2020-02-16 03:23:00.,-50,99,31,50,43.5
2020-02-16 03:24:00.,-50,99,32,50,42.5
2020-02-16 03:25:00.,-51,100,-52,47,125.5
2020-02-16 03:26:00.,-55,98,-54,47,126.5
2020-02-16 03:27:00.,-56,100,-51,47,124.5
2020-02-16 03:28:00.,-54,101,-49,45,122
2020-02-16 03:29:00.,-54,102,-49,50,125
2020-02-16 03:30:00.,-53,102,-51,50,127
2020-02-16 03:31:00.,-51,103,-50,48,125.5
2020-02-16 03:32:00.,-54,101,-49,48,123.5
2020-02-16 03:33:00.,-51,102,-48,49,123.5
2020-02-16 03:34:00.,-52,102,-49,47,123.5
2020-02-16 03:35:00.,-55,101,-51,48,125.5
2020-02-16 03:36:00.,-52,102,-50,47,124.5
2020-02-16 03:37:00.,-54,101,-50,47,124
2020-02-16 03:38:00.,-55,102,-49,50,125
2020-02-16 03:39:00.,-52,102,-49,47,123.5
2020-02-16 03:40:00.,-53,102,-49,48,124
2020-02-16 03:41:00.,-44,104,-46,57,126.5
2020-02-16 03:42:00.,-42,106,-46,59,128.5
2020-02-16 03:43:00.,-56,100,-52,46,125
2020-02-16 03:44:00.,-52,101,-50,50,125.5
2020-02-16 03:45:00.,-52,100,-51,45,123.5
2020-02-16 03:46:00.,-56,101,-51,49,126
2020-02-16 03:47:00.,-54,101,-52,47,126
2020-02-16 03:48:00.,-55,103,-50,39,121
2020-02-16 03:49:00.,-51,104,-50,47,125.5
2020-02-16 03:50:00.,-58,104,-50,56,130
2020-02-16 03:51:00.,-52,104,-52,46,127
2020-02-16 03:52:00.,-53,104,-53,47,128.5
2020-02-16 03:53:00.,-53,107,-50,51,129
2020-02-16 03:54:00.,-51,105,-51,52,129.5
2020-02-16 03:55:00.,-58,103,-52,53,130
2020-02-16 03:56:00.,-56,102,-54,48,129
2020-02-16 03:57:00.,-47,107,-46,57,128
2020-02-16 03:58:00.,-55,104,-45,50,122
2020-02-16 03:59:00.,-50,105,-52,51,130
2020-02-16 04:00:00.,-53,104,-50,48,126
2020-02-16 04:01:00.,-54,104,-49,47,124.5
2020-02-16 04:02:00.,-50,105,-47,50,124.5
2020-02-16 04:03:00.,-53,104,-49,47,124.5
2020-02-16 04:04:00.,-55,104,-49,49,125.5
2020-02-16 04:05:00.,-50,105,-48,52,126.5
2020-02-16 04:06:00.,-55,104,-49,48,125
2020-02-16 04:07:00.,-54,104,-49,51,126.5
2020-02-16 04:08:00.,-52,105,-49,49,126
2020-02-16 04:09:00.,-59,102,-51,49,126.5
2020-02-16 04:10:00.,-54,103,-50,48,125.5
2020-02-16 04:11:00.,-54,103,-50,46,124.5
2020-02-16 04:12:00.,-55,103,-50,48,125.5
2020-02-16 04:13:00.,-57,103,-51,48,126.5
2020-02-16 04:14:00.,-51,104,-49,51,126.5
2020-02-16 04:15:00.,-56,103,-50,49,126
2020-02-16 04:16:00.,-35,108,-46,57,128.5
2020-02-16 04:17:00.,-52,104,-49,48,125
2020-02-16 04:18:01.,-55,104,-49,51,126.5
2020-02-16 04:19:00.,-51,105,-49,52,127.5
2020-02-16 04:20:00.,-53,104,-49,48,125
2020-02-16 04:21:00.,-54,103,-50,48,125.5
2020-02-16 04:22:00.,-52,104,-48,49,124.5
2020-02-16 04:23:00.,-60,102,-51,51,127.5
2020-02-16 04:24:00.,-56,103,-51,47,126
2020-02-16 04:25:00.,-28,108,-45,60,129
2020-02-16 04:26:00.,-55,102,-51,46,125
2020-02-16 04:27:00.,-56,104,-50,49,126.5
2020-02-16 04:28:00.,-51,105,-48,51,126
2020-02-16 04:29:00.,-54,104,-49,47,124.5
2020-02-16 04:30:00.,-50,107,-46,53,126
2020-02-16 04:31:00.,-48,110,-52,52,133
2020-02-16 04:32:00.,-54,106,-54,47,130.5
2020-02-16 04:34:00.,-54,107,-31,54,111.5
2020-02-16 04:35:00.,-50,106,-44,52,123
2020-02-16 04:36:00.,-59,100,-59,45,131.5
2020-02-16 04:37:00.,-56,103,-54,48,129.5
2020-02-16 04:38:00.,-54,104,-50,45,124.5
2020-02-16 04:39:00.,-57,102,-50,46,124
2020-02-16 04:40:00.,-53,103,-50,49,126
2020-02-16 04:41:00.,-55,102,-52,45,125.5
2020-02-16 04:42:00.,-56,102,-52,47,126.5
2020-02-16 04:43:00.,-54,103,-50,46,124.5
2020-02-16 04:44:00.,-56,102,-51,46,125
2020-02-16 04:45:00.,-56,102,-51,48,126
2020-02-16 04:46:00.,-55,103,-50,49,126
2020-02-16 04:47:00.,-56,102,-51,46,125
2020-02-16 04:48:00.,-56,103,-50,50,126.5
2020-02-16 04:49:00.,-51,104,-49,50,126
2020-02-16 04:50:00.,-60,102,-51,53,128.5
2020-02-16 04:51:00.,-56,102,-51,48,126
2020-02-16 04:52:00.,-54,102,-51,44,124
2020-02-16 04:53:00.,-54,103,-50,45,124
2020-02-16 04:54:00.,-51,104,-49,51,126.5
2020-02-16 04:55:00.,-53,104,-50,46,125
2020-02-16 04:56:00.,-55,103,-51,47,126
2020-02-16 04:57:00.,-52,104,-50,49,126.5
2020-02-16 04:58:00.,-55,102,-51,45,124.5
2020-02-16 04:59:00.,-57,102,-51,48,126
2020-02-16 05:00:00.,-56,103,-51,49,127
2020-02-16 05:01:00.,-53,103,-51,47,126
2020-02-16 05:02:00.,-53,102,-51,50,127
2020-02-16 05:03:00.,-53,103,-51,48,126.5
2020-02-16 05:04:00.,-61,101,-53,52,129.5
2020-02-16 05:05:00.,-56,102,-52,46,126
2020-02-16 05:06:00.,-54,102,-51,45,124.5
2020-02-16 05:07:00.,-56,102,-52,45,125.5
2020-02-16 05:08:00.,-57,103,-51,48,126.5
2020-02-16 05:09:00.,-52,104,-50,50,127
2020-02-16 05:10:00.,-57,102,-51,47,125.5
2020-02-16 05:11:00.,-61,98,29,52,46
2020-02-16 05:12:00.,-53,100,31,47,42.5
2020-02-16 05:13:00.,-55,98,-44,42,114
2020-02-16 05:14:00.,-56,100,-54,44,126
2020-02-16 05:15:00.,-56,101,-52,48,126.5
2020-02-16 05:16:00.,-56,101,-51,46,124.5
2020-02-16 05:17:00.,-57,101,-52,47,126
2020-02-16 05:18:00.,-59,96,19,45,51.5
2020-02-16 05:19:00.,-62,93,24,40,42.5
2020-02-16 05:20:00.,-56,95,-63,40,130.5
2020-02-16 05:21:00.,-57,98,-64,42,134
2020-02-16 05:22:00.,-58,100,-51,45,123.5
2020-02-16 05:23:00.,-58,98,-51,44,122
2020-02-16 05:24:00.,-62,97,-48,42,117.5
2020-02-16 05:25:00.,-59,96,-65,43,134.5
2020-02-16 05:26:00.,-61,94,24,42,44
2020-02-16 05:27:00.,-57,100,-62,47,135.5
2020-02-16 05:28:00.,-57,97,27,43,43
2020-02-16 05:29:00.,-58,100,31,49,43.5
2020-02-16 05:30:00.,-61,101,32,54,45.5
2020-02-16 05:31:00.,-57,97,-53,41,122
2020-02-16 05:32:00.,-54,101,-47,48,121.5
2020-02-16 05:33:00.,-57,99,-49,43,120
2020-02-16 05:34:00.,-58,99,-55,46,127.5
2020-02-16 05:35:00.,-57,101,-55,47,129
2020-02-16 05:36:00.,-58,100,-54,45,126.5
2020-02-16 05:37:00.,-58,100,-53,47,126.5
2020-02-16 05:38:00.,-53,101,-53,48,127.5
2020-02-16 05:39:00.,-55,101,-53,46,126.5
2020-02-16 05:40:00.,-54,102,-53,49,128.5
