Date,Open,High,Low,Close,Volume
2020-02-22 09:18:00.,-56,114,-42,58,128
2020-02-22 09:19:00.,-61,111,-45,53,127
2020-02-22 09:20:00.,-56,113,-44,56,128.5
2020-02-22 09:21:00.,-54,114,-42,56,127
2020-02-22 09:22:00.,-59,114,-42,57,127.5
2020-02-22 09:23:00.,-60,113,-43,53,126
2020-02-22 09:24:00.,-57,112,-44,57,128.5
2020-02-22 09:25:00.,-58,110,40,56,43
2020-02-22 09:26:00.,-55,106,37,56,44
2020-02-22 09:27:00.,-55,104,35,54,44
2020-02-22 09:28:00.,-57,104,34,53,44.5
2020-02-22 09:29:00.,-56,105,35,49,42
2020-02-22 09:30:00.,-56,103,34,49,42
2020-02-22 09:31:00.,-53,104,35,54,44
2020-02-22 09:32:00.,-60,104,-49,48,125
2020-02-22 09:33:00.,-55,106,-47,49,124.5
2020-02-22 09:34:00.,-58,106,-48,50,126
2020-02-22 09:35:00.,-60,107,-46,58,128.5
2020-02-22 09:36:00.,-55,107,-46,53,126
2020-02-22 09:37:00.,-55,106,-48,51,126.5
2020-02-22 09:38:00.,-59,105,-48,47,124
2020-02-22 09:39:00.,-56,108,-45,50,124
2020-02-22 09:40:00.,-58,109,36,54,45.5
2020-02-22 09:41:00.,-57,109,-41,54,122.5
2020-02-22 09:42:00.,-58,110,-41,54,123
2020-02-22 09:43:00.,-52,113,-38,57,123
2020-02-22 09:44:00.,-57,110,-40,55,122.5
2020-02-22 09:45:00.,-57,108,-43,50,122
2020-02-22 09:46:00.,-56,108,-45,54,126
2020-02-22 09:47:00.,-26,114,-41,66,131
2020-02-22 09:48:00.,-56,110,-45,52,126
2020-02-22 09:49:00.,-49,115,-38,58,124.5
2020-02-22 09:50:00.,-57,111,-41,55,124
2020-02-22 09:51:00.,-57,111,-40,56,123.5
2020-02-22 09:52:00.,-53,111,-40,55,123
2020-02-22 09:53:00.,-52,112,-40,59,125.5
2020-02-22 09:54:00.,-63,110,-43,62,129
2020-02-22 09:55:00.,-51,112,-41,58,126
2020-02-22 09:56:00.,-49,114,-39,60,126
2020-02-22 09:57:00.,-57,112,-41,56,125
2020-02-22 09:58:00.,-52,113,-40,57,125
2020-02-22 09:59:00.,-56,112,-40,58,125
2020-02-22 10:00:00.,-56,112,-41,54,124
2020-02-22 10:01:00.,-54,112,-41,54,124
2020-02-22 10:02:00.,-50,115,-38,61,126
2020-02-22 10:03:00.,-53,114,-39,58,125
2020-02-22 10:04:00.,-49,117,-37,60,125.5
2020-02-22 10:05:00.,-55,113,-39,58,124.5
2020-02-22 10:06:00.,-60,115,-37,64,126.5
2020-02-22 10:07:00.,-49,116,-37,59,124.5
2020-02-22 10:08:00.,-57,117,-34,67,126
2020-02-22 10:09:00.,-53,114,-39,56,124
2020-02-22 10:10:00.,-50,113,-39,57,124
2020-02-22 10:11:00.,-50,113,-39,57,124
2020-02-22 10:12:00.,-56,111,-42,56,125.5
2020-02-22 10:13:00.,-53,111,-41,54,123.5
2020-02-22 10:14:00.,-52,111,-41,58,125.5
2020-02-22 10:15:00.,-55,111,-42,54,124.5
2020-02-22 10:16:00.,-51,115,-37,58,123.5
2020-02-22 10:17:00.,-53,111,-42,56,125.5
2020-02-22 10:18:00.,-56,106,37,39,35.5
2020-02-22 10:19:00.,-58,107,38,55,43
2020-02-22 10:20:00.,-62,103,35,55,44
2020-02-22 10:21:00.,-55,104,36,51,41.5
2020-02-22 10:22:00.,-56,106,-49,53,128.5
2020-02-22 10:23:00.,-55,107,-48,49,126
2020-02-22 10:24:00.,-54,108,-44,54,125
2020-02-22 10:25:00.,-53,108,-42,55,123.5
2020-02-22 10:26:00.,-55,108,-42,52,122
2020-02-22 10:27:00.,-52,109,-43,53,124
2020-02-22 10:28:00.,-56,108,-44,55,125.5
2020-02-22 10:29:00.,-54,108,-43,51,122.5
2020-02-22 10:30:00.,-50,109,-43,56,125.5
2020-02-22 10:31:00.,-50,109,-44,56,126.5
2020-02-22 10:32:00.,-62,107,-45,51,124
2020-02-22 10:33:00.,-53,109,-42,53,123
2020-02-22 10:34:00.,-55,108,-43,55,124.5
2020-02-22 10:35:00.,-54,106,-46,51,124.5
2020-02-22 10:36:00.,-51,108,-43,56,125
2020-02-22 10:37:00.,-42,112,-39,62,126
2020-02-22 10:38:00.,-55,106,-45,51,123.5
2020-02-22 10:39:00.,-61,106,-46,36,117
2020-02-22 10:40:00.,-57,106,-46,53,125.5
2020-02-22 10:41:00.,-55,106,-46,50,124
2020-02-22 10:42:00.,-53,106,-47,53,126.5
2020-02-22 10:43:00.,-55,108,-45,50,124
2020-02-22 10:44:00.,-55,107,-44,50,122.5
2020-02-22 10:45:00.,-53,107,-45,54,125.5
2020-02-22 10:46:00.,-55,106,-47,50,125
2020-02-22 10:47:00.,-57,106,-46,50,124
2020-02-22 10:48:00.,-53,108,-44,52,124
2020-02-22 10:49:00.,-56,107,-45,53,125
2020-02-22 10:50:00.,-55,108,-44,51,123.5
2020-02-22 10:51:00.,-53,108,-44,54,125
2020-02-22 10:52:00.,-53,109,-44,53,125
2020-02-22 10:53:00.,-61,108,-46,52,126
2020-02-22 10:54:00.,-51,111,-41,57,125
2020-02-22 10:55:00.,-55,108,-44,52,124
2020-02-22 10:56:00.,-52,110,-43,52,124
2020-02-22 10:57:00.,-51,110,-42,56,125
2020-02-22 10:58:00.,-57,107,-45,53,125
2020-02-22 10:59:00.,-56,108,-45,53,125.5
2020-02-22 11:00:00.,-52,108,-43,53,123.5
2020-02-22 11:01:00.,-57,108,-44,54,125
2020-02-22 11:02:00.,-68,102,-48,51,124.5
2020-02-22 11:03:00.,-56,106,-47,53,126.5
2020-02-22 11:04:00.,-59,104,-50,48,126
2020-02-22 11:05:00.,-51,115,-39,62,127.5
2020-02-22 11:06:00.,-58,113,-40,58,125.5
2020-02-22 11:07:00.,-54,114,-40,56,125
2020-02-22 11:08:00.,-55,116,-36,63,125.5
2020-02-22 11:09:00.,-59,118,-36,64,127
2020-02-22 11:10:00.,-56,120,-29,63,120.5
2020-02-22 11:11:00.,-52,122,-28,69,123.5
2020-02-22 11:12:00.,-55,121,-29,67,123
2020-02-22 11:13:00.,-56,123,-28,67,123
2020-02-22 11:14:00.,-51,125,-25,72,123.5
2020-02-22 11:15:00.,-57,125,-25,71,123
2020-02-22 11:16:00.,-30,56,-8,25,48.5
2020-02-22 11:17:00.,-54,110,-40,54,122
2020-02-22 11:18:00.,-49,114,-38,58,124
2020-02-22 11:19:00.,-55,111,-41,55,124
2020-02-22 11:20:00.,-52,110,-40,53,121.5
2020-02-22 11:21:00.,-57,107,-43,38,115.5
2020-02-22 11:22:00.,-57,108,-42,54,123
2020-02-22 11:23:00.,-58,107,-43,53,123
2020-02-22 11:24:00.,-55,107,-43,51,122
2020-02-22 11:25:00.,-58,107,-43,53,123
2020-02-22 11:26:00.,-56,107,-44,51,123
2020-02-22 11:27:00.,-52,109,-42,56,124.5
2020-02-22 11:28:00.,-33,113,-38,65,127
2020-02-22 11:29:00.,-57,109,-42,54,123.5
2020-02-22 11:30:00.,-52,108,-43,52,123
2020-02-22 11:31:00.,-55,109,-42,55,124
2020-02-22 11:32:00.,-56,107,-43,51,122
2020-02-22 11:33:00.,-51,109,-42,57,125
2020-02-22 11:34:00.,-51,110,-40,58,124
2020-02-22 11:35:00.,-56,108,-42,54,123
2020-02-22 11:36:00.,-54,109,-42,52,122.5
2020-02-22 11:37:00.,-52,110,-41,57,124.5
2020-02-22 11:38:00.,-54,109,-42,53,123
2020-02-22 11:39:00.,-54,107,-43,51,122
2020-02-22 11:40:00.,-48,113,-39,59,125
2020-02-22 11:41:00.,-55,109,-43,55,125
2020-02-22 11:42:00.,-59,105,-46,35,116
2020-02-22 11:43:00.,-52,109,-42,55,124
2020-02-22 11:44:00.,-56,112,-40,57,124.5
2020-02-22 11:45:00.,-57,106,-45,49,122.5
2020-02-22 11:46:00.,-59,107,-45,53,125
2020-02-22 11:47:00.,-57,109,-43,56,125.5
2020-02-22 11:48:00.,-55,108,-44,52,124
2020-02-22 11:49:00.,-54,108,-42,56,124
2020-02-22 11:50:00.,-59,106,-44,52,123
2020-02-22 11:51:00.,-57,107,-45,50,123.5
2020-02-22 11:52:00.,-55,107,-43,54,123.5
2020-02-22 11:53:00.,-56,107,-41,55,122
2020-02-22 11:54:00.,-58,105,-51,48,127.5
2020-02-22 11:55:00.,-52,108,-48,55,129.5
2020-02-22 11:56:00.,-59,106,-48,51,126.5
2020-02-22 11:57:01.,-56,107,-47,49,125
2020-02-22 11:58:00.,-56,106,-47,50,125
2020-02-22 11:59:00.,-56,107,39,54,41.5
2020-02-22 12:00:00.,-60,103,-39,53,117
2020-02-22 12:01:00.,-52,108,-43,54,124
2020-02-22 12:02:00.,-56,106,-53,52,132
2020-02-22 12:03:00.,-52,111,-48,54,130.5
2020-02-22 12:04:00.,-47,116,-39,59,126.5
2020-02-22 12:05:00.,-47,117,-37,64,127.5
2020-02-22 12:06:00.,-48,116,-39,60,127
2020-02-22 12:07:00.,-51,116,-40,45,120.5
2020-02-22 12:08:00.,-49,116,-41,60,129
2020-02-22 12:09:00.,-51,116,-41,61,129.5
2020-02-22 12:10:00.,-48,117,-40,60,128.5
2020-02-22 12:11:00.,-51,117,-39,62,128.5
2020-02-22 12:12:00.,-56,115,-47,63,136
2020-02-22 12:13:00.,-49,116,-47,58,134
2020-02-22 12:14:00.,-46,117,-43,63,133
2020-02-22 12:15:00.,-50,116,-45,59,132.5
2020-02-22 12:16:00.,-46,118,-43,63,133.5
2020-02-22 12:17:00.,-49,117,-45,62,134.5
2020-02-22 12:18:00.,-52,115,-46,58,132.5
2020-02-22 12:19:00.,-58,113,-49,55,133
2020-02-22 12:20:00.,-46,118,-42,66,134
2020-02-22 12:21:00.,-51,118,-42,62,132
2020-02-22 12:22:00.,-47,118,-42,62,132
2020-02-22 12:23:00.,-51,118,-44,63,134.5
2020-02-22 12:24:00.,-52,118,-44,63,134.5
2020-02-22 12:25:00.,-50,118,-44,59,132.5
2020-02-22 12:26:00.,-50,121,51,68,43.5
2020-02-22 12:27:00.,-49,114,45,62,43
2020-02-22 12:28:00.,-52,112,43,47,36.5
2020-02-22 12:29:00.,-45,114,45,64,44
2020-02-22 12:30:00.,-50,112,43,61,43.5
2020-02-22 12:31:00.,-50,111,42,58,42.5
2020-02-22 12:32:00.,-56,108,-43,61,127.5
2020-02-22 12:33:00.,-47,115,-45,61,133
2020-02-22 12:34:00.,-46,118,-40,65,131.5
2020-02-22 12:35:00.,-51,117,-43,61,132
2020-02-22 12:36:00.,-67,105,-54,26,119.5
2020-02-22 12:37:00.,-56,113,-44,59,130
2020-02-22 12:38:00.,-57,112,-44,58,129
2020-02-22 12:39:00.,-55,112,-45,55,128.5
2020-02-22 12:40:00.,-57,111,-46,57,130
2020-02-22 12:41:00.,-55,112,-43,56,127
2020-02-22 12:42:00.,-17,115,-45,62,133.5
2020-02-22 12:43:00.,-54,120,-42,61,132.5
2020-02-22 12:44:00.,-51,119,-42,57,130
2020-02-22 12:45:00.,-47,124,-40,71,137.5
2020-02-22 12:46:00.,-54,119,-44,60,133.5
2020-02-22 12:47:00.,-50,121,-42,59,132
2020-02-22 12:48:00.,-49,121,-42,62,133.5
2020-02-22 12:49:00.,-50,120,-43,62,134
2020-02-22 12:50:00.,-52,121,-42,59,132
2020-02-22 12:51:00.,-50,119,-43,61,133
2020-02-22 12:52:00.,-54,118,-46,56,133
2020-02-22 12:53:00.,-53,119,-46,56,133.5
2020-02-22 12:54:00.,-48,120,-45,61,135.5
2020-02-22 12:55:00.,-33,122,-40,65,133.5
2020-02-22 12:56:00.,-55,118,-46,57,133.5
2020-02-22 12:57:00.,-51,118,-45,58,133
2020-02-22 12:58:00.,-56,117,-46,57,133
2020-02-22 12:59:00.,-53,118,-45,55,131.5
2020-02-22 13:00:00.,-52,117,-46,55,132
2020-02-22 13:01:00.,-55,118,-46,59,134.5
2020-02-22 13:02:00.,-60,117,-47,64,137.5
2020-02-22 13:03:00.,-53,118,-45,55,131.5
2020-02-22 13:04:00.,-58,116,-46,57,132.5
2020-02-22 13:05:00.,-55,115,-48,53,132
2020-02-22 13:06:00.,-53,117,-46,59,134
2020-02-22 13:07:00.,-54,117,-47,58,134.5
2020-02-22 13:08:00.,-54,116,-48,55,133.5
2020-02-22 13:09:00.,-62,115,-48,34,122.5
2020-02-22 13:10:00.,-56,116,-47,57,133.5
2020-02-22 13:11:00.,-54,116,-47,57,133.5
2020-02-22 13:12:00.,-51,118,-45,60,134
2020-02-22 13:13:00.,-56,116,-47,57,133.5
2020-02-22 13:14:00.,-59,116,-47,63,136.5
2020-02-22 13:15:00.,-53,116,-48,54,133
2020-02-22 13:16:00.,-30,118,-46,61,135.5
2020-02-22 13:17:00.,-58,114,-50,55,134.5
2020-02-22 13:18:00.,-57,114,-50,51,132.5
2020-02-22 13:19:00.,-51,115,-48,56,133.5
2020-02-22 13:20:00.,-57,113,-50,53,133
2020-02-22 13:21:00.,-62,111,-50,53,132
2020-02-22 13:22:00.,-53,113,-50,54,133.5
2020-02-22 13:23:00.,-59,111,-53,51,134
2020-02-22 13:24:00.,-57,111,-53,49,133
2020-02-22 13:25:00.,-55,112,-51,54,134
2020-02-22 13:26:00.,-57,111,-52,50,132.5
2020-02-22 13:27:00.,-27,131,-31,81,137
2020-02-22 13:28:00.,-47,115,-47,60,134.5
2020-02-22 13:29:00.,-57,112,-52,52,134
2020-02-22 13:30:00.,-58,111,-53,50,133.5
2020-02-22 13:31:00.,-53,113,-50,53,133
2020-02-22 13:32:00.,-58,112,-51,52,133
2020-02-22 13:33:00.,-55,113,-51,51,133
2020-02-22 13:34:00.,-55,114,-50,56,135
2020-02-22 13:35:00.,-55,113,-49,56,133.5
2020-02-22 13:36:00.,-56,112,-51,52,133
2020-02-22 13:37:00.,-52,114,-50,56,135
2020-02-22 13:38:00.,-57,112,-52,54,135
2020-02-22 13:39:00.,-57,111,-52,50,132.5
2020-02-22 13:40:00.,-51,114,43,59,43.5
2020-02-22 13:41:00.,-58,106,35,51,43.5
2020-02-22 13:42:00.,-57,102,-56,44,129
2020-02-22 13:43:00.,-55,110,-55,50,135
2020-02-22 13:44:00.,-52,113,-50,53,133
2020-02-22 13:45:00.,-57,111,-51,52,132.5
2020-02-22 13:46:00.,-55,112,-51,51,132.5
2020-02-22 13:47:00.,-53,112,-52,52,134
2020-02-22 13:48:00.,-56,113,-51,55,135
2020-02-22 13:49:00.,-54,113,-51,52,133.5
2020-02-22 13:50:00.,-54,113,-50,51,132
2020-02-22 13:51:00.,-56,113,-50,55,134
2020-02-22 13:52:00.,-57,111,-53,52,134.5
2020-02-22 13:53:00.,-54,112,-51,52,133
2020-02-22 13:54:00.,-56,113,-51,55,135
2020-02-22 13:55:00.,-62,110,-56,40,131
2020-02-22 13:56:00.,-52,114,-49,55,133.5
2020-02-22 13:57:00.,-55,114,-50,56,135
2020-02-22 13:58:00.,-52,115,-50,54,134.5
2020-02-22 13:59:00.,-52,114,-50,53,133.5
2020-02-22 14:00:00.,-36,117,-47,66,138.5
2020-02-22 14:01:00.,-53,112,-51,52,133
2020-02-22 14:02:00.,-54,111,-52,50,132.5
2020-02-22 14:03:00.,-55,111,-52,54,134.5
2020-02-22 14:04:00.,-56,109,-54,50,133.5
2020-02-22 14:05:00.,-51,110,-52,54,134
2020-02-22 14:06:00.,-52,110,-52,54,134
2020-02-22 14:07:00.,-56,108,-54,50,133
2020-02-22 14:08:00.,-48,124,-39,60,131
2020-02-22 14:09:00.,-55,115,-48,55,133
2020-02-22 14:10:00.,-56,110,-53,51,133.5
2020-02-22 14:11:00.,-52,110,-53,52,134
2020-02-22 14:12:00.,-57,110,-53,52,134
2020-02-22 14:13:00.,-56,110,-54,52,135
2020-02-22 14:14:00.,-55,108,-54,48,132
2020-02-22 14:15:00.,-55,109,-53,53,134
2020-02-22 14:16:00.,-57,108,-54,51,133.5
2020-02-22 14:17:00.,-54,109,-54,49,133
2020-02-22 14:18:00.,-55,110,-53,54,135
2020-02-22 14:19:00.,-57,109,-53,51,133
2020-02-22 14:20:00.,-53,110,-52,51,132.5
2020-02-22 14:21:00.,-58,109,-54,30,123.5
2020-02-22 14:22:00.,-53,111,-52,52,133.5
2020-02-22 14:23:00.,-57,111,-51,57,135
2020-02-22 14:24:00.,-49,113,-51,54,134.5
2020-02-22 14:25:00.,-54,112,-51,55,134.5
2020-02-22 14:26:00.,-51,112,-51,52,133
2020-02-22 14:27:00.,-52,112,-51,56,135
2020-02-22 14:28:00.,-55,111,-53,54,135.5
2020-02-22 14:29:00.,-53,110,-53,51,133.5
2020-02-22 14:30:00.,-60,109,-57,30,126.5
2020-02-22 14:31:00.,-55,109,-54,52,134.5
2020-02-22 14:32:00.,-55,109,-54,50,133.5
2020-02-22 14:33:00.,-52,110,-54,50,134
2020-02-22 14:34:00.,-55,109,-54,51,134
2020-02-22 14:35:00.,-55,109,-55,49,134
2020-02-22 14:36:00.,-51,110,-53,53,134.5
2020-02-22 14:37:00.,-39,113,-50,62,137.5
2020-02-22 14:38:00.,-54,109,-54,51,134
2020-02-22 14:39:00.,-49,112,-52,55,135.5
2020-02-22 14:40:00.,-54,111,-53,55,136
2020-02-22 14:41:00.,-48,148,0,79,113.5
2020-02-22 14:42:00.,-52,108,-70,52,150
2020-02-22 14:43:00.,-52,101,-50,55,128
2020-02-22 14:44:00.,-50,110,-52,53,133.5
2020-02-22 14:45:00.,-50,111,-52,56,135.5
2020-02-22 14:46:00.,-51,111,-53,54,135.5
2020-02-22 14:47:00.,-52,109,-54,52,134.5
2020-02-22 14:48:00.,-56,103,-59,49,135
2020-02-22 14:49:00.,-53,119,-44,70,138.5
2020-02-22 14:50:00.,-53,104,-59,50,136
2020-02-22 14:51:00.,-53,109,-54,55,136
2020-02-22 14:52:00.,-53,105,17,56,63.5
2020-02-22 14:53:00.,-55,105,-55,52,133.5
2020-02-22 14:54:00.,-55,104,-58,48,134
2020-02-22 14:55:00.,-52,107,-55,54,135.5
2020-02-22 14:56:00.,-54,105,-57,50,134.5
2020-02-22 14:57:00.,-56,104,-57,48,133
2020-02-22 14:58:00.,-55,99,-62,46,134.5
2020-02-22 14:59:00.,-59,100,-63,46,136
2020-02-22 15:00:00.,-61,99,-62,42,132.5
2020-02-22 15:01:00.,-50,112,-51,59,136.5
2020-02-22 15:02:00.,-57,99,30,45,42
2020-02-22 15:03:00.,-54,106,38,56,43
2020-02-22 15:04:00.,-53,104,-49,53,127.5
2020-02-22 15:05:00.,-52,108,-55,53,135.5
2020-02-22 15:06:00.,-48,110,-49,55,131.5
2020-02-22 15:07:00.,-52,109,-53,56,135.5
2020-02-22 15:08:00.,-53,110,-54,55,136.5
2020-02-22 15:09:00.,-58,108,-56,50,135
2020-02-22 15:10:00.,-47,114,-51,59,137.5
2020-02-22 15:11:00.,-59,110,-55,57,138.5
2020-02-22 15:12:00.,-49,111,-57,57,141
2020-02-22 15:13:00.,-50,111,-55,57,139
2020-02-22 15:14:00.,-54,109,-55,54,136.5
2020-02-22 15:15:00.,-52,109,-54,53,135
2020-02-22 15:16:00.,-49,111,-52,59,137
2020-02-22 15:17:00.,-55,108,-55,52,135
2020-02-22 15:18:00.,-55,108,-55,51,134.5
2020-02-22 15:19:00.,-51,108,-54,56,136
2020-02-22 15:20:00.,-57,104,35,53,43.5
2020-02-22 15:21:00.,-37,108,40,63,45.5
2020-02-22 15:22:00.,-52,103,35,51,42
2020-02-22 15:23:00.,-54,103,34,50,42.5
2020-02-22 15:24:00.,-51,103,35,54,43.5
2020-02-22 15:25:00.,-51,103,35,55,44
2020-02-22 15:26:00.,-54,103,34,50,42.5
2020-02-22 15:27:00.,-52,102,-86,46,160
2020-02-22 15:28:00.,-55,106,-108,50,186
2020-02-22 15:29:00.,-51,103,-86,46,160.5
2020-02-22 15:30:00.,-54,115,-31,60,118.5
2020-02-22 15:31:00.,-54,109,-39,57,122
2020-02-22 15:32:00.,-51,109,-59,53,140
2020-02-22 15:33:00.,-48,108,40,59,43.5
2020-02-22 15:34:00.,-49,107,38,58,44.5
2020-02-22 15:35:00.,-59,103,-66,33,134
2020-02-22 15:36:00.,-49,109,-55,57,138
2020-02-22 15:37:00.,-54,107,-54,52,133.5
2020-02-22 15:38:00.,-51,109,-54,57,137
2020-02-22 15:39:00.,-50,109,-56,57,139
2020-02-22 15:40:00.,-59,110,-55,61,140.5
2020-02-22 15:41:00.,-53,108,-55,52,135
2020-02-22 15:42:00.,-50,111,-53,58,137.5
2020-02-22 15:43:00.,-56,108,-55,52,135
2020-02-22 15:44:00.,-52,109,-55,54,136.5
2020-02-22 15:45:00.,-51,108,-55,54,136
2020-02-22 15:46:00.,-56,106,-59,52,138
2020-02-22 15:47:00.,-54,107,-58,51,137
2020-02-22 15:48:00.,-51,110,-56,57,139.5
2020-02-22 15:49:00.,-54,109,-56,53,137
2020-02-22 15:50:00.,-54,109,-56,53,137
2020-02-22 15:51:00.,-52,111,-53,51,134
2020-02-22 15:52:00.,-52,111,-55,56,138.5
2020-02-22 15:53:00.,-52,111,-54,54,136.5
2020-02-22 15:54:00.,-54,112,-53,58,138
2020-02-22 15:55:00.,-53,112,-53,60,139
2020-02-22 15:56:00.,-57,111,-56,63,143
2020-02-22 15:57:00.,-30,117,-48,65,139
2020-02-22 15:58:00.,-53,110,-56,57,139.5
2020-02-22 15:59:00.,-53,109,-56,54,137.5
2020-02-22 16:00:00.,-51,111,-55,58,139.5
2020-02-22 16:01:00.,-50,111,-54,59,139
2020-02-22 16:02:00.,-60,109,-57,58,140.5
2020-02-22 16:03:00.,-51,109,-56,57,139
2020-02-22 16:04:00.,-59,110,-56,63,142.5
2020-02-22 16:05:00.,-57,107,-58,54,138.5
2020-02-22 16:06:00.,-54,108,-54,53,134.5
2020-02-22 16:07:00.,-58,107,-60,53,140
2020-02-22 16:08:00.,-54,109,-55,52,135.5
2020-02-22 16:09:01.,-55,108,-53,52,133
2020-02-22 16:10:00.,-53,110,-52,57,135.5
2020-02-22 16:11:00.,-55,108,-55,53,135.5
2020-02-22 16:12:00.,-51,110,-54,55,136.5
2020-02-22 16:13:00.,-49,113,-51,58,136.5
2020-02-22 16:14:00.,-55,113,-51,59,137
2020-02-22 16:15:00.,-57,110,-53,54,135
2020-02-22 16:16:00.,-51,113,-51,57,136
2020-02-22 16:17:00.,-54,114,-50,60,137
2020-02-22 16:18:00.,-51,113,-51,57,136
2020-02-22 16:19:00.,-52,112,-52,55,135.5
2020-02-22 16:20:00.,-54,111,-53,58,137.5
2020-02-22 16:21:00.,-54,111,-53,54,135.5
2020-02-22 16:22:00.,-43,114,-49,65,138.5
2020-02-22 16:23:00.,-53,110,-54,56,137
2020-02-22 16:24:00.,-55,109,-52,52,132.5
2020-02-22 16:25:00.,-57,105,-64,46,139.5
2020-02-22 16:26:00.,-57,104,-62,49,138.5
2020-02-22 16:27:00.,-63,102,-62,44,135
2020-02-22 16:28:00.,-111,95,28,64,51.5
2020-02-22 16:29:00.,-2,164,100,146,55
2020-02-22 16:30:00.,-58,116,-47,68,139
2020-02-22 16:31:00.,-312,57,-6,30,49.5
2020-02-22 16:32:00.,-52,111,-53,58,137.5
2020-02-22 16:33:00.,-58,110,-54,64,141
2020-02-22 16:34:00.,-54,110,-56,52,137
2020-02-22 16:35:00.,-51,112,-53,58,138
2020-02-22 16:36:00.,-54,112,-53,55,136.5
2020-02-22 16:37:00.,-54,112,-54,55,137.5
2020-02-22 16:38:00.,-51,113,-53,59,139
2020-02-22 16:39:00.,-53,112,-54,54,137
2020-02-22 16:40:00.,-60,108,-59,53,139.5
2020-02-22 16:41:00.,-52,112,-54,58,139
2020-02-22 16:42:00.,-58,110,-10,41,85.5
2020-02-22 16:43:00.,-48,92,-58,54,131
2020-02-22 16:44:00.,-52,112,-55,56,139
2020-02-22 16:45:00.,-54,112,-56,52,138
2020-02-22 16:46:00.,-54,111,-58,54,140.5
2020-02-22 16:47:00.,-31,116,-52,60,140
2020-02-22 16:48:00.,-55,111,-57,51,138
2020-02-22 16:49:00.,-52,112,-54,49,134.5
2020-02-22 16:50:00.,-52,111,-57,55,140
2020-02-22 16:51:00.,-55,111,-57,52,138.5
2020-02-22 16:52:00.,-51,111,-57,56,140.5
2020-02-22 16:53:00.,-56,110,-58,53,139.5
2020-02-22 16:54:00.,-57,110,-58,53,139.5
2020-02-22 16:55:00.,-53,111,-57,52,138.5
2020-02-22 16:56:00.,-56,111,-58,54,140.5
2020-02-22 16:57:00.,-55,112,-57,54,140
2020-02-22 16:58:00.,-52,112,-57,51,138.5
2020-02-22 16:59:00.,-55,112,-56,56,140
2020-02-22 17:00:00.,-56,113,-56,55,140
2020-02-22 17:01:00.,-51,113,-56,53,139
2020-02-22 17:02:00.,-55,114,-56,56,141
2020-02-22 17:03:00.,-54,114,-55,55,139.5
2020-02-22 17:04:00.,-50,115,-55,57,141
2020-02-22 17:05:00.,-49,115,-54,58,140.5
2020-02-22 17:06:00.,-52,115,-53,62,141.5
2020-02-22 17:07:00.,-54,109,37,53,44
2020-02-22 17:08:00.,-55,107,35,52,44.5
2020-02-22 17:09:00.,-53,108,-79,51,158.5
2020-02-22 17:10:00.,-56,110,-76,49,155.5
2020-02-22 17:11:00.,-57,112,-56,52,138
2020-02-22 17:12:00.,-52,112,-51,55,134.5
2020-02-22 17:13:00.,-56,109,-63,52,143.5
2020-02-22 17:14:00.,-55,110,-69,49,148.5
2020-02-22 17:15:00.,-54,112,-59,56,143
2020-02-22 17:16:00.,-57,110,-55,52,136
2020-02-22 17:17:00.,-58,109,-59,50,138.5
2020-02-22 17:18:00.,-54,111,-58,52,139.5
2020-02-22 17:19:00.,-58,111,-49,54,131.5
2020-02-22 17:20:00.,-63,109,-62,55,144
2020-02-22 17:21:00.,-54,112,-59,53,141.5
2020-02-22 17:22:00.,-57,113,-57,56,141.5
2020-02-22 17:23:00.,-54,112,-56,52,138
2020-02-22 17:24:00.,-53,113,-57,52,139.5
2020-02-22 17:25:00.,-52,114,-55,57,140.5
2020-02-22 17:26:00.,-52,113,-48,53,131
2020-02-22 17:27:00.,-50,116,-54,55,139.5
2020-02-22 17:28:00.,-46,122,-52,64,145
2020-02-22 17:29:00.,-51,118,-53,60,142
2020-02-22 17:30:00.,-48,116,-58,59,145.5
2020-02-22 17:31:00.,-53,116,-59,58,146
2020-02-22 17:32:00.,-53,116,-52,58,139
2020-02-22 17:33:00.,-48,117,-47,63,137
2020-02-22 17:34:00.,-49,116,-51,60,139
2020-02-22 17:35:00.,-53,115,-59,56,144.5
2020-02-22 17:36:00.,-52,116,-57,55,142.5
2020-02-22 17:37:00.,-55,115,-54,58,140.5
2020-02-22 17:38:00.,-55,115,-56,57,142
2020-02-22 17:39:00.,-61,113,-57,56,141.5
2020-02-22 17:40:00.,-55,114,-57,57,142.5
2020-02-22 17:41:00.,-55,114,-58,58,144
2020-02-22 17:42:00.,-53,115,-57,54,141.5
2020-02-22 17:43:00.,-52,116,-55,59,142.5
2020-02-22 17:44:00.,-53,115,-53,57,139
2020-02-22 17:45:00.,-49,116,-56,58,143
2020-02-22 17:46:00.,-49,117,-55,59,143
2020-02-22 17:47:00.,-55,117,-51,59,139
2020-02-22 17:48:00.,-50,116,-55,56,141
2020-02-22 17:49:00.,-53,117,-57,60,145.5
2020-02-22 17:50:00.,-55,116,-58,58,145
2020-02-22 17:51:00.,-52,116,-56,55,141.5
2020-02-22 17:52:00.,-51,116,-55,61,143.5
2020-02-22 17:53:00.,-53,115,-57,59,144
2020-02-22 17:54:00.,-52,114,-59,54,143
2020-02-22 17:55:00.,-55,103,-97,46,171.5
2020-02-22 17:56:00.,-53,117,-77,54,162.5
2020-02-22 17:57:00.,-51,119,-41,58,129.5
